scenario,replicate,family,mask,cardinality,reference_value,planning_value
moderate,3,operational,49,3,1.709075975447936,1.7122763740310991
moderate,3,operational,50,3,1.6050057420975836,1.6068529105742924
moderate,3,operational,51,4,1.8439928624117985,1.8457793121523562
moderate,3,operational,52,3,1.4288095838930177,1.4288095838930177
moderate,3,operational,53,4,1.6864455195987165,1.6893531162941233
moderate,3,operational,54,4,1.6258829529531145,1.6248703658409553
moderate,3,operational,55,5,1.8189556919576875,1.8207520693535217
moderate,3,operational,56,3,1.3966422075699643,1.3966422075699643
moderate,3,operational,57,4,1.7360906912565852,1.7392583214044626
moderate,3,operational,58,4,1.6049087962657644,1.6067573378395155
moderate,3,operational,59,5,1.8676883611558903,1.8691749210622293
moderate,3,operational,60,4,1.4283014238018312,1.4283014238018312
moderate,3,operational,61,5,1.693855427407709,1.6967381995465747
moderate,3,operational,62,5,1.6252688642513826,1.6242480246965747
moderate,3,operational,63,6,1.8299679928286192,1.8318876845014107
moderate,3,retained_certificates,0,0,0.0,0.0
moderate,3,retained_certificates,1,1,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,2,1,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,3,2,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,4,1,0.0,0.0
moderate,3,retained_certificates,5,2,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,6,2,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,7,3,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,8,1,0.0,0.0
moderate,3,retained_certificates,9,2,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,10,2,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,11,3,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,12,2,0.0,0.0
moderate,3,retained_certificates,13,3,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,14,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,15,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,16,1,0.003233730575385785,0.003889645425322996
moderate,3,retained_certificates,17,2,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,18,2,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,19,3,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,20,2,0.003233730575385785,0.003889645425322996
moderate,3,retained_certificates,21,3,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,22,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,23,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,24,2,0.003233730575385785,0.003889645425322996
moderate,3,retained_certificates,25,3,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,26,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,27,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,28,3,0.003233730575385785,0.003889645425322996
moderate,3,retained_certificates,29,4,1.029546002676561,1.0311066433836293
moderate,3,retained_certificates,30,4,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,31,5,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,32,1,0.0019908500118619443,0.002750490771007641
moderate,3,retained_certificates,33,2,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,34,2,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,35,3,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,36,2,0.0019908500118619443,0.002750490771007641
moderate,3,retained_certificates,37,3,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,38,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,39,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,40,2,0.0019908500118619443,0.002750490771007641
moderate,3,retained_certificates,41,3,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,42,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,43,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,44,3,0.0019908500118619443,0.002750490771007641
moderate,3,retained_certificates,45,4,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,46,4,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,47,5,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,48,2,0.005140884793624068,0.006640136196330637
moderate,3,retained_certificates,49,3,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,50,3,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,51,4,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,52,3,0.005140884793624068,0.006640136196330637
moderate,3,retained_certificates,53,4,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,54,4,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,55,5,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,56,3,0.005140884793624068,0.006640136196330637
moderate,3,retained_certificates,57,4,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,58,4,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,59,5,1.4700015696558166,1.4681204127404173
moderate,3,retained_certificates,60,4,0.005140884793624068,0.006640136196330637
moderate,3,retained_certificates,61,5,1.0295851111433234,1.0311066433836293
moderate,3,retained_certificates,62,5,1.230052258014271,1.230052258014271
moderate,3,retained_certificates,63,6,1.4700015696558166,1.4681204127404173
moderate,4,operational,0,0,0.0,0.0
moderate,4,operational,1,1,0.11948675262681885,0.12154955835705783
moderate,4,operational,2,1,0.32163465521065504,0.321638090582649
moderate,4,operational,3,2,0.39052739014522864,0.39035501974288245
moderate,4,operational,4,1,-0.011944172956273036,-0.011944172956273036
moderate,4,operational,5,2,0.11943853756341882,0.12150117992931087
moderate,4,operational,6,2,0.2855771710035522,0.2855139511840017
moderate,4,operational,7,3,0.3851151523758931,0.38504129081840155
moderate,4,operational,8,1,0.0239169119283984,0.0239169119283984
moderate,4,operational,9,2,0.13873759648311434,0.14082267532768977
moderate,4,operational,10,2,0.3359446124802714,0.3359394657355832
moderate,4,operational,11,3,0.40522060566947005,0.40494481636812196
moderate,4,operational,12,2,0.011237820079140981,0.011237820079140981
moderate,4,operational,13,3,0.13870152351655252,0.14078665375428923
moderate,4,operational,14,3,0.3029376470117606,0.3028932178060231
moderate,4,operational,15,4,0.39951543114829935,0.39934124239783575
moderate,4,operational,16,1,-0.03846483721788019,-0.03846483721788019
moderate,4,operational,17,2,0.09500174250413496,0.09801104573963659
moderate,4,operational,18,2,0.20795721332444872,0.2077574991833333
moderate,4,operational,19,3,0.27414518293218615,0.2772238367684441
moderate,4,operational,20,2,-0.0408439308732822,-0.0408439308732822
moderate,4,operational,21,3,0.09500120283843216,0.09801031549653239
moderate,4,operational,22,3,0.18632196946924928,0.18609822685767696
moderate,4,operational,23,4,0.27131384325681474,0.2744410439775802
moderate,4,operational,24,2,-0.012821000146130412,-0.012821000146130412
moderate,4,operational,25,3,0.11126537167272721,0.11529345763489296
moderate,4,operational,26,3,0.2255605230093698,0.22541025546943239
moderate,4,operational,27,4,0.2906231583395864,0.29362793873352544
moderate,4,operational,28,3,-0.017324263326135902,-0.017324263326135902
moderate,4,operational,29,4,0.11111838152447984,0.11513836601647309
moderate,4,operational,30,4,0.20509097499984907,0.2049207155080266
moderate,4,operational,31,5,0.2865796099467519,0.2896422164136663
moderate,4,operational,32,1,0.17821393395838392,0.17821393395838392
moderate,4,operational,33,2,0.2759889825984754,0.27675329571353835
moderate,4,operational,34,2,0.43170258103897696,0.4316069715078674
moderate,4,operational,35,3,0.49290573589799,0.4928287737669086
moderate,4,operational,36,2,0.16403771073126538,0.16403771073126538
moderate,4,operational,37,3,0.27601833279087407,0.27678247786194365
moderate,4,operational,38,3,0.39927037632518125,0.39916381397932676
moderate,4,operational,39,4,0.48829666468132604,0.4882110316212964
moderate,4,operational,40,2,0.1927407591130974,0.19274075911309785
moderate,4,operational,41,3,0.2876965096449937,0.28839836569112176
moderate,4,operational,42,3,0.44065735672164497,0.44054054843277424
moderate,4,operational,43,4,0.5024716282884851,0.5024026356556766
moderate,4,operational,44,3,0.17833128171273227,0.17833128171273227
moderate,4,operational,45,4,0.28761326871620785,0.28831578818239967
moderate,4,operational,46,4,0.4041300546665836,0.4039980172241382
moderate,4,operational,47,5,0.4974304034391146,0.49735353268887295
moderate,4,operational,48,2,0.12045036415844201,0.12045036415844201
moderate,4,operational,49,3,0.20826586137186753,0.21188650681767207
moderate,4,operational,50,3,0.31527881565431315,0.31518345669707504
moderate,4,operational,51,4,0.3724728196720699,0.37433506145682216
moderate,4,operational,52,3,0.11347276252531291,0.11347276252531291
moderate,4,operational,53,4,0.20825525822641566,0.21187606372991397
moderate,4,operational,54,4,0.29362440334849405,0.2935069599266775
moderate,4,operational,55,5,0.36728305657727,0.36933705165231867
moderate,4,operational,56,3,0.13661470824226996,0.13661470824226996
moderate,4,operational,57,4,0.2212659751418542,0.22483165269667627
moderate,4,operational,58,4,0.32664347512053293,0.32653182387083923
moderate,4,operational,59,5,0.38378283640893684,0.3855102509626569
moderate,4,operational,60,4,0.12868768918952833,0.12868768918952833
moderate,4,operational,61,5,0.22111535629480716,0.224680387409828
moderate,4,operational,62,5,0.3066723783351426,0.30654395744848184
moderate,4,operational,63,6,0.37792460921934,0.3798074397259348
moderate,4,retained_certificates,0,0,0.0,0.0
moderate,4,retained_certificates,1,1,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,2,1,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,3,2,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,4,1,0.0,0.0
moderate,4,retained_certificates,5,2,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,6,2,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,7,3,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,8,1,0.0,0.0
moderate,4,retained_certificates,9,2,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,10,2,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,11,3,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,12,2,0.0,0.0
moderate,4,retained_certificates,13,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,14,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,15,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,16,1,0.0,0.0
moderate,4,retained_certificates,17,2,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,18,2,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,19,3,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,20,2,0.0,0.0
moderate,4,retained_certificates,21,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,22,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,23,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,24,2,0.0,0.0
moderate,4,retained_certificates,25,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,26,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,27,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,28,3,0.0,0.0
moderate,4,retained_certificates,29,4,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,30,4,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,31,5,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,32,1,0.0,0.0
moderate,4,retained_certificates,33,2,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,34,2,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,35,3,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,36,2,0.0,0.0
moderate,4,retained_certificates,37,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,38,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,39,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,40,2,0.0,0.0
moderate,4,retained_certificates,41,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,42,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,43,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,44,3,0.0,0.0
moderate,4,retained_certificates,45,4,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,46,4,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,47,5,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,48,2,0.0,0.0
moderate,4,retained_certificates,49,3,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,50,3,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,51,4,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,52,3,0.0,0.0
moderate,4,retained_certificates,53,4,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,54,4,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,55,5,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,56,3,0.0,0.0
moderate,4,retained_certificates,57,4,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,58,4,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,59,5,0.051771243629562314,0.05719160758816333
moderate,4,retained_certificates,60,4,0.0,0.0
moderate,4,retained_certificates,61,5,0.01979224935098145,0.02228021759881038
moderate,4,retained_certificates,62,5,0.03200215775684345,0.03491138998935206
moderate,4,retained_certificates,63,6,0.051771243629562314,0.05719160758816333
